date,geo,var1
2015-01-31,geo 41,48.77
2015-01-31,geo 42,59.61
2015-01-31,geo 43,168
2015-01-31,geo 44,75.87
2015-01-31,geo 45,21.67
2015-01-31,geo 46,65.03
2015-01-31,geo 47,54.19
2015-01-31,geo 48,70.46
2015-01-31,geo 49,97.54
2015-01-31,geo 5,1110.96
2015-01-31,geo 50,81.29
2015-01-31,geo 51,65.03
2015-01-31,geo 52,92.13
2015-01-31,geo 53,32.51
2015-01-31,geo 54,54.19
2015-01-31,geo 55,124.64
2015-01-31,geo 56,10.84
2015-01-31,geo 57,97.54
2015-01-31,geo 58,54.19
2015-01-31,geo 59,70.46
2015-01-31,geo 6,834.57
2015-01-31,geo 60,32.51
2015-01-31,geo 61,37.93
2015-01-31,geo 62,54.19
2015-01-31,geo 63,21.67
2015-01-31,geo 64,54.19
2015-01-31,geo 65,54.19
2015-01-31,geo 66,16.26
2015-01-31,geo 67,37.93
2015-01-31,geo 68,48.77
2015-01-31,geo 69,48.77
2015-01-31,geo 7,758.7
2015-01-31,geo 70,37.93
2015-01-31,geo 71,16.26
2015-01-31,geo 72,5.42
2015-01-31,geo 73,16.26
2015-01-31,geo 74,27.1
2015-01-31,geo 75,43.36
2015-01-31,geo 76,27.1
2015-01-31,geo 77,16.26
2015-01-31,geo 78,37.93
2015-01-31,geo 79,16.26
2015-01-31,geo 8,926.7
2015-01-31,geo 80,21.67
2015-01-31,geo 81,27.1
2015-01-31,geo 82,21.67
2015-01-31,geo 83,21.67
2015-01-31,geo 84,37.93
2015-01-31,geo 85,10.84
2015-01-31,geo 86,16.26
2015-01-31,geo 87,43.36
2015-01-31,geo 88,16.26
2015-01-31,geo 89,43.36
2015-01-31,geo 9,650.31
2015-01-31,geo 90,32.51
2015-01-31,geo 91,5.42
2015-01-31,geo 92,5.42
2015-01-31,geo 93,21.67
2015-01-31,geo 94,21.67
2015-01-31,geo 96,16.26
2015-01-31,geo 97,27.1
2015-02-01,geo 1,2634.54
2015-02-01,geo 10,734.84
2015-02-01,geo 100,5.45
2015-02-01,geo 11,664.08
2015-02-01,geo 12,625.98
2015-02-01,geo 13,664.08
2015-02-01,geo 14,631.42
2015-02-01,geo 15,566.1
2015-02-01,geo 16,517.11
2015-02-01,geo 17,402.8
2015-02-01,geo 18,413.68
2015-02-01,geo 19,304.83
2015-02-01,geo 2,2177.3
2015-02-01,geo 20,315.71
2015-02-01,geo 21,277.61
2015-02-01,geo 22,206.84
2015-02-01,geo 23,272.16
2015-02-01,geo 24,272.16
2015-02-01,geo 25,168.74
2015-02-01,geo 26,239.51
2015-02-01,geo 27,125.19
2015-02-01,geo 28,174.19
2015-02-01,geo 29,212.29
2015-02-01,geo 3,1812.61
2015-02-01,geo 30,168.74
2015-02-01,geo 31,168.74
2015-02-01,geo 32,190.51
2015-02-01,geo 33,157.86
2015-02-01,geo 34,108.87
2015-02-01,geo 35,157.86
2015-02-01,geo 36,157.86
2015-02-01,geo 37,130.64
2015-02-01,geo 38,125.19
2015-02-01,geo 39,108.87
2015-02-01,geo 4,1567.66
2015-02-01,geo 40,108.87
2015-02-01,geo 41,97.97
2015-02-01,geo 42,108.87
2015-02-01,geo 43,92.54
2015-02-01,geo 44,136.09
2015-02-01,geo 45,92.54
2015-02-01,geo 46,65.32
2015-02-01,geo 47,130.64
2015-02-01,geo 48,108.87
2015-02-01,geo 49,103.42
2015-02-01,geo 5,1126.76
2015-02-01,geo 50,70.77
2015-02-01,geo 51,92.54
2015-02-01,geo 52,48.99
2015-02-01,geo 53,65.32
2015-02-01,geo 54,130.64
2015-02-01,geo 55,54.43
2015-02-01,geo 56,48.99
2015-02-01,geo 57,27.22
2015-02-01,geo 58,59.87
2015-02-01,geo 59,81.65
2015-02-01,geo 6,881.8
2015-02-01,geo 60,81.65
2015-02-01,geo 61,65.32
2015-02-01,geo 62,65.32
2015-02-01,geo 63,76.2
2015-02-01,geo 64,27.22
2015-02-01,geo 65,65.32
2015-02-01,geo 66,65.32
2015-02-01,geo 67,48.99
2015-02-01,geo 68,54.43
2015-02-01,geo 69,76.2
2015-02-01,geo 7,821.93
2015-02-01,geo 70,16.33
2015-02-01,geo 71,48.99
2015-02-01,geo 72,32.65
2015-02-01,geo 73,32.65
2015-02-01,geo 74,65.32
2015-02-01,geo 75,59.87
2015-02-01,geo 76,21.77
2015-02-01,geo 77,21.77
2015-02-01,geo 78,27.22
2015-02-01,geo 79,32.65
2015-02-01,geo 8,843.7
2015-02-01,geo 80,16.33
2015-02-01,geo 81,21.77
2015-02-01,geo 82,16.33
2015-02-01,geo 83,76.2
2015-02-01,geo 84,38.1
2015-02-01,geo 85,16.33
2015-02-01,geo 86,21.77
2015-02-01,geo 87,5.45
2015-02-01,geo 88,21.77
2015-02-01,geo 89,32.65
2015-02-01,geo 9,936.24
2015-02-01,geo 90,16.33
2015-02-01,geo 92,48.99
2015-02-01,geo 93,32.65
2015-02-01,geo 94,16.33
2015-02-01,geo 95,27.22
2015-02-01,geo 96,5.45
2015-02-01,geo 97,27.22
2015-02-01,geo 98,16.33
2015-02-02,geo 1,7550.27
2015-02-02,geo 10,1760.46
2015-02-02,geo 100,10.93
2015-02-02,geo 11,1623.77
2015-02-02,geo 12,1465.22
2015-02-02,geo 13,1541.76
2015-02-02,geo 14,1148.12
2015-02-02,geo 15,1383.22
2015-02-02,geo 16,1252.01
2015-02-02,geo 17,1344.94
2015-02-02,geo 18,1082.51
2015-02-02,geo 19,847.42
2015-02-02,geo 2,6156.13
2015-02-02,geo 20,820.08
2015-02-02,geo 21,727.15
2015-02-02,geo 22,639.67
2015-02-02,geo 23,694.34
2015-02-02,geo 24,672.47
2015-02-02,geo 25,502.99
2015-02-02,geo 26,492.05
2015-02-02,geo 27,546.72
2015-02-02,geo 28,442.84
2015-02-02,geo 29,311.63
2015-02-02,geo 3,5117.35
2015-02-02,geo 30,399.11
2015-02-02,geo 31,377.24
2015-02-02,geo 32,344.44
2015-02-02,geo 33,388.17
2015-02-02,geo 34,355.37
2015-02-02,geo 35,289.77
2015-02-02,geo 36,256.96
2015-02-02,geo 37,262.43
2015-02-02,geo 38,311.63
2015-02-02,geo 39,246.02
2015-02-02,geo 4,3728.67
2015-02-02,geo 40,448.32
2015-02-02,geo 41,289.77
2015-02-02,geo 42,218.69
2015-02-02,geo 43,256.96
2015-02-02,geo 44,224.16
2015-02-02,geo 45,295.23
2015-02-02,geo 46,213.23
2015-02-02,geo 47,196.82
2015-02-02,geo 48,169.48
2015-02-02,geo 49,158.55
2015-02-02,geo 5,3291.28
2015-02-02,geo 50,120.28
2015-02-02,geo 51,153.08
2015-02-02,geo 52,213.23
2015-02-02,geo 53,191.35
2015-02-02,geo 54,174.96
2015-02-02,geo 55,153.08
2015-02-02,geo 56,109.35
2015-02-02,geo 57,87.47
2015-02-02,geo 58,125.74
2015-02-02,geo 59,136.69
2015-02-02,geo 6,2471.2
2015-02-02,geo 60,131.21
2015-02-02,geo 61,87.47
2015-02-02,geo 62,54.67
2015-02-02,geo 63,185.89
2015-02-02,geo 64,125.74
2015-02-02,geo 65,98.4
2015-02-02,geo 66,82.01
2015-02-02,geo 67,120.28
2015-02-02,geo 68,103.88
2015-02-02,geo 69,87.47
2015-02-02,geo 7,2247.04
2015-02-02,geo 70,92.94
2015-02-02,geo 71,43.74
2015-02-02,geo 72,103.88
2015-02-02,geo 73,71.08
2015-02-02,geo 74,65.61
2015-02-02,geo 75,125.74
2015-02-02,geo 76,87.47
2015-02-02,geo 77,65.61
2015-02-02,geo 78,114.81
2015-02-02,geo 79,71.08
2015-02-02,geo 8,2121.29
2015-02-02,geo 80,43.74
2015-02-02,geo 81,43.74
2015-02-02,geo 82,60.14
2015-02-02,geo 83,54.67
2015-02-02,geo 84,60.14
2015-02-02,geo 85,38.27
2015-02-02,geo 86,76.54
2015-02-02,geo 87,43.74
2015-02-02,geo 88,49.2
2015-02-02,geo 9,1727.65
2015-02-02,geo 90,43.74
2015-02-02,geo 91,16.4
2015-02-02,geo 92,21.87
2015-02-02,geo 93,21.87
2015-02-02,geo 94,49.2
2015-02-02,geo 95,27.34
2015-02-02,geo 96,65.61
2015-02-02,geo 98,5.47
2015-02-02,geo 99,21.87
2015-02-03,geo 1,6704.79
2015-02-03,geo 10,1548.52
2015-02-03,geo 100,21.96
2015-02-03,geo 11,1455.18
2015-02-03,geo 12,1164.14
2015-02-03,geo 13,1405.75
2015-02-03,geo 14,1197.09
2015-02-03,geo 15,1136.69
2015-02-03,geo 16,1202.58
2015-02-03,geo 17,1048.82
2015-02-03,geo 18,1070.79
2015-02-03,geo 19,768.78
2015-02-03,geo 2,5546.14
2015-02-03,geo 20,713.86
2015-02-03,geo 21,785.24
2015-02-03,geo 22,598.55
2015-02-03,geo 23,483.22
2015-02-03,geo 24,455.77
2015-02-03,geo 25,422.83
2015-02-03,geo 26,571.09
2015-02-03,geo 27,488.72
2015-02-03,geo 28,466.76
2015-02-03,geo 29,329.47
2015-02-03,geo 3,4634.59
2015-02-03,geo 30,351.43
2015-02-03,geo 31,373.41
2015-02-03,geo 32,302.02
2015-02-03,geo 33,362.42
2015-02-03,geo 34,323.98
2015-02-03,geo 35,285.54
2015-02-03,geo 36,247.1
2015-02-03,geo 37,280.06
2015-02-03,geo 38,219.65
2015-02-03,geo 39,406.35
2015-02-03,geo 4,4222.75
2015-02-03,geo 40,269.07
2015-02-03,geo 41,230.63
2015-02-03,geo 42,258.08
2015-02-03,geo 43,159.25
2015-02-03,geo 44,203.18
2015-02-03,geo 45,219.65
2015-02-03,geo 46,236.12
2015-02-03,geo 47,258.08
2015-02-03,geo 48,203.18
2015-02-03,geo 49,164.73
2015-02-03,geo 5,2932.31
2015-02-03,geo 50,175.72
2015-02-03,geo 51,126.29
2015-02-03,geo 52,170.23
2015-02-03,geo 53,241.62
2015-02-03,geo 54,164.73
2015-02-03,geo 55,148.27
2015-02-03,geo 56,214.16
2015-02-03,geo 57,115.31
2015-02-03,geo 58,104.33
2015-02-03,geo 59,93.35
2015-02-03,geo 6,2048.23
2015-02-03,geo 60,109.83
2015-02-03,geo 61,93.35
2015-02-03,geo 62,120.81
2015-02-03,geo 63,71.39
2015-02-03,geo 64,137.29
2015-02-03,geo 65,126.29
2015-02-03,geo 66,76.88
2015-02-03,geo 67,115.31
2015-02-03,geo 68,104.33
2015-02-03,geo 69,120.81
2015-02-03,geo 7,2163.55
2015-02-03,geo 70,98.84
2015-02-03,geo 71,93.35
2015-02-03,geo 72,60.4
2015-02-03,geo 73,76.88
2015-02-03,geo 74,104.33
2015-02-03,geo 75,71.39
2015-02-03,geo 76,76.88
2015-02-03,geo 77,65.89
2015-02-03,geo 78,54.91
2015-02-03,geo 79,54.91
2015-02-03,geo 8,1932.91
2015-02-03,geo 80,5.5
2015-02-03,geo 81,32.94
2015-02-03,geo 82,54.91
2015-02-03,geo 83,49.42
2015-02-03,geo 84,60.4
2015-02-03,geo 85,49.42
2015-02-03,geo 86,54.91
2015-02-03,geo 87,65.89
2015-02-03,geo 88,54.91
2015-02-03,geo 89,5.5
2015-02-03,geo 9,1680.31
2015-02-03,geo 90,21.96
2015-02-03,geo 91,60.4
2015-02-03,geo 92,21.96
2015-02-03,geo 93,32.94
2015-02-03,geo 94,27.46
2015-02-03,geo 95,38.44
2015-02-03,geo 96,16.48
2015-02-03,geo 97,16.48
2015-02-03,geo 98,10.98
2015-02-03,geo 99,10.98
2015-02-04,geo 1,7031.89
2015-02-04,geo 10,1671.11
2015-02-04,geo 100,33.09
2015-02-04,geo 11,1428.44
2015-02-04,geo 12,1731.77
2015-02-04,geo 13,1185.76
2015-02-04,geo 14,1285.04
2015-02-04,geo 15,1130.62
2015-02-04,geo 16,1130.62
2015-02-04,geo 17,1114.07
2015-02-04,geo 18,970.68
2015-02-04,geo 19,959.64
2015-02-04,geo 2,5399.39
2015-02-04,geo 20,926.55
2015-02-04,geo 21,650.8
2015-02-04,geo 22,634.25
2015-02-04,geo 23,512.91
2015-02-04,geo 24,474.31
2015-02-04,geo 25,584.61
2015-02-04,geo 26,546.01
2015-02-04,geo 27,452.25
2015-02-04,geo 28,452.25
2015-02-04,geo 29,424.67
2015-02-04,geo 3,5537.26
2015-02-04,geo 30,375.04
2015-02-04,geo 31,386.07
2015-02-04,geo 32,424.67
2015-02-04,geo 33,341.94
2015-02-04,geo 34,303.34
2015-02-04,geo 35,275.76
2015-02-04,geo 36,314.36
2015-02-04,geo 37,253.7
2015-02-04,geo 38,237.15
2015-02-04,geo 39,281.28
2015-02-04,geo 4,4059.19
2015-02-04,geo 40,264.73
2015-02-04,geo 41,248.18
2015-02-04,geo 42,237.15
2015-02-04,geo 43,253.7
2015-02-04,geo 44,220.6
2015-02-04,geo 45,259.21
2015-02-04,geo 46,193.03
2015-02-04,geo 47,270.25
2015-02-04,geo 48,165.45
2015-02-04,geo 49,159.94
2015-02-04,geo 5,3171.24
2015-02-04,geo 50,159.94
2015-02-04,geo 51,115.82
2015-02-04,geo 52,204.07
2015-02-04,geo 53,126.84
2015-02-04,geo 54,165.45
2015-02-04,geo 55,165.45
2015-02-04,geo 56,143.39
2015-02-04,geo 57,71.7
2015-02-04,geo 58,182
2015-02-04,geo 59,143.39
2015-02-04,geo 6,2310.87
2015-02-04,geo 60,220.6
2015-02-04,geo 61,110.31
2015-02-04,geo 62,182
2015-02-04,geo 63,115.82
2015-02-04,geo 64,88.24
2015-02-04,geo 65,137.88
2015-02-04,geo 66,71.7
2015-02-04,geo 67,82.73
2015-02-04,geo 68,77.21
2015-02-04,geo 69,143.39
2015-02-04,geo 7,2321.91
2015-02-04,geo 70,121.34
2015-02-04,geo 71,110.31
2015-02-04,geo 72,93.76
2015-02-04,geo 73,82.73
2015-02-04,geo 74,49.63
2015-02-04,geo 75,49.63
2015-02-04,geo 76,71.7
2015-02-04,geo 77,66.18
2015-02-04,geo 78,49.63
2015-02-04,geo 79,93.76
2015-02-04,geo 8,2156.45
2015-02-04,geo 80,66.18
2015-02-04,geo 81,38.61
2015-02-04,geo 82,93.76
2015-02-04,geo 83,49.63
2015-02-04,geo 84,38.61
2015-02-04,geo 85,66.18
2015-02-04,geo 86,77.21
2015-02-04,geo 87,49.63
2015-02-04,geo 88,27.58
2015-02-04,geo 89,44.13
2015-02-04,geo 9,1759.35
2015-02-04,geo 90,22.06
2015-02-04,geo 92,11.03
2015-02-04,geo 93,5.52
2015-02-04,geo 94,22.06
2015-02-04,geo 95,44.13
2015-02-04,geo 96,5.52
2015-02-04,geo 97,5.52
2015-02-04,geo 98,11.03
2015-02-04,geo 99,5.52
2015-02-05,geo 1,6658.1
2015-02-05,geo 10,1556.51
2015-02-05,geo 100,11.08
2015-02-05,geo 11,1434.65
2015-02-05,geo 12,1290.63
2015-02-05,geo 13,1307.25
2015-02-05,geo 14,1246.31
2015-02-05,geo 15,1207.54
2015-02-05,geo 16,1168.77
2015-02-05,geo 17,952.74
2015-02-05,geo 18,908.43
2015-02-05,geo 19,897.34
2015-02-05,geo 2,5782.91
2015-02-05,geo 20,786.57
2015-02-05,geo 21,553.91
2015-02-05,geo 22,592.69
2015-02-05,geo 23,598.23
2015-02-05,geo 24,664.7
2015-02-05,geo 25,459.75
2015-02-05,geo 26,609.31
2015-02-05,geo 27,371.12
2015-02-05,geo 28,470.84
2015-02-05,geo 29,420.97
2015-02-05,geo 3,4326.1
2015-02-05,geo 30,365.58
2015-02-05,geo 31,415.44
2015-02-05,geo 32,332.35
2015-02-05,geo 33,409.9
2015-02-05,geo 34,376.67
2015-02-05,geo 35,354.5
2015-02-05,geo 36,310.2
2015-02-05,geo 37,321.27
2015-02-05,geo 38,282.5
2015-02-05,geo 39,310.2
2015-02-05,geo 4,4110.08
2015-02-05,geo 40,232.64
2015-02-05,geo 41,260.34
2015-02-05,geo 42,227.11
2015-02-05,geo 43,144.02
2015-02-05,geo 44,238.18
2015-02-05,geo 45,216.03
2015-02-05,geo 46,288.03
2015-02-05,geo 47,149.56
2015-02-05,geo 48,210.49
2015-02-05,geo 49,199.41
2015-02-05,geo 5,2786.21
2015-02-05,geo 50,155.09
2015-02-05,geo 51,144.02
2015-02-05,geo 52,127.4
2015-02-05,geo 53,238.18
2015-02-05,geo 54,155.09
2015-02-05,geo 55,171.71
2015-02-05,geo 56,99.7
2015-02-05,geo 57,193.87
2015-02-05,geo 58,149.56
2015-02-05,geo 59,166.17
2015-02-05,geo 6,2426.16
2015-02-05,geo 60,155.09
2015-02-05,geo 61,127.4
2015-02-05,geo 62,99.7
2015-02-05,geo 63,110.79
2015-02-05,geo 64,127.4
2015-02-05,geo 65,110.79
2015-02-05,geo 66,110.79
2015-02-05,geo 67,94.17
2015-02-05,geo 68,55.39
2015-02-05,geo 69,110.79
2015-02-05,geo 7,2259.99
2015-02-05,geo 70,144.02
2015-02-05,geo 71,110.79
2015-02-05,geo 72,60.93
2015-02-05,geo 73,72.01
2015-02-05,geo 74,72.01
2015-02-05,geo 75,72.01
2015-02-05,geo 76,66.47
2015-02-05,geo 77,44.32
2015-02-05,geo 78,132.94
2015-02-05,geo 79,83.09
2015-02-05,geo 8,1911.02
2015-02-05,geo 80,72.01
2015-02-05,geo 81,94.17
2015-02-05,geo 82,38.77
2015-02-05,geo 83,38.77
2015-02-05,geo 84,11.08
2015-02-05,geo 85,38.77
2015-02-05,geo 86,44.32
2015-02-05,geo 87,55.39
2015-02-05,geo 88,72.01
2015-02-05,geo 89,33.23
2015-02-05,geo 9,1811.32
2015-02-05,geo 90,60.93
2015-02-05,geo 91,60.93
2015-02-05,geo 92,38.77
2015-02-05,geo 93,16.62
2015-02-05,geo 94,16.62
2015-02-05,geo 95,38.77
2015-02-05,geo 96,22.15
2015-02-05,geo 97,33.23
2015-02-05,geo 98,11.08
2015-02-05,geo 99,22.15
2015-02-06,geo 1,5485.28
2015-02-06,geo 10,1173.83
2015-02-06,geo 100,5.57
2015-02-06,geo 11,1201.64
2015-02-06,geo 12,1101.5
2015-02-06,geo 13,951.3
2015-02-06,geo 14,1235.02
2015-02-06,geo 15,945.74
2015-02-06,geo 16,1006.94
2015-02-06,geo 17,873.42
2015-02-06,geo 18,834.47
2015-02-06,geo 19,700.95
2015-02-06,geo 2,4784.33
2015-02-06,geo 20,578.57
2015-02-06,geo 21,573.01
2015-02-06,geo 22,506.25
2015-02-06,geo 23,478.43
2015-02-06,geo 24,456.18
2015-02-06,geo 25,439.49
2015-02-06,geo 26,278.16
2015-02-06,geo 27,372.73
2015-02-06,geo 28,356.04
2015-02-06,geo 29,278.16
2015-02-06,geo 3,3866.4
2015-02-06,geo 30,261.46
2015-02-06,geo 31,311.54
2015-02-06,geo 32,283.72
2015-02-06,geo 33,222.52
2015-02-06,geo 34,261.46
2015-02-06,geo 35,267.03
2015-02-06,geo 36,161.33
2015-02-06,geo 37,155.76
2015-02-06,geo 38,144.64
2015-02-06,geo 39,228.09
2015-02-06,geo 4,3465.85
2015-02-06,geo 40,216.97
2015-02-06,geo 41,172.46
2015-02-06,geo 42,261.46
2015-02-06,geo 43,150.21
2015-02-06,geo 44,211.4
2015-02-06,geo 45,144.64
2015-02-06,geo 46,155.76
2015-02-06,geo 47,139.08
2015-02-06,geo 48,183.58
2015-02-06,geo 49,178.03
2015-02-06,geo 5,2464.48
2015-02-06,geo 50,189.15
2015-02-06,geo 51,189.15
2015-02-06,geo 52,133.52
2015-02-06,geo 53,161.33
2015-02-06,geo 54,94.57
2015-02-06,geo 55,105.7
2015-02-06,geo 56,133.52
2015-02-06,geo 57,122.39
2015-02-06,geo 58,89.01
2015-02-06,geo 59,105.7
2015-02-06,geo 6,1796.9
2015-02-06,geo 60,144.64
2015-02-06,geo 61,116.82
2015-02-06,geo 62,116.82
2015-02-06,geo 63,83.45
2015-02-06,geo 64,83.45
2015-02-06,geo 65,89.01
2015-02-06,geo 66,44.51
2015-02-06,geo 67,94.57
2015-02-06,geo 68,61.19
2015-02-06,geo 69,55.63
2015-02-06,geo 7,1835.84
2015-02-06,geo 70,77.88
2015-02-06,geo 71,66.76
2015-02-06,geo 72,16.69
2015-02-06,geo 73,66.76
2015-02-06,geo 74,50.07
2015-02-06,geo 75,77.88
2015-02-06,geo 76,83.45
2015-02-06,geo 77,44.51
2015-02-06,geo 78,38.94
2015-02-06,geo 79,38.94
2015-02-06,geo 8,1657.83
2015-02-06,geo 80,61.19
2015-02-06,geo 81,66.76
2015-02-06,geo 82,44.51
2015-02-06,geo 83,5.57
2015-02-06,geo 84,38.94
2015-02-06,geo 85,72.33
2015-02-06,geo 86,22.25
2015-02-06,geo 87,22.25
2015-02-06,geo 88,22.25
2015-02-06,geo 89,38.94
2015-02-06,geo 9,1201.64
2015-02-06,geo 90,44.51
2015-02-06,geo 91,22.25
2015-02-06,geo 92,27.82
2015-02-06,geo 93,22.25
2015-02-06,geo 94,5.57
2015-02-06,geo 95,11.12
2015-02-06,geo 96,11.12
2015-02-06,geo 97,16.69
2015-02-06,geo 98,16.69
2015-02-07,geo 1,2905.31
2015-02-07,geo 10,631.35
2015-02-07,geo 100,5.59
2015-02-07,geo 11,765.44
2015-02-07,geo 12,569.88
2015-02-07,geo 13,569.88
2015-02-07,geo 14,676.05
2015-02-07,geo 15,642.52
2015-02-07,geo 16,625.76
2015-02-07,geo 17,446.98
2015-02-07,geo 18,625.76
2015-02-07,geo 19,441.38
2015-02-07,geo 2,2313.07
2015-02-07,geo 20,335.23
2015-02-07,geo 21,307.29
2015-02-07,geo 22,206.73
2015-02-07,geo 23,251.42
2015-02-07,geo 24,290.53
2015-02-07,geo 25,245.84
2015-02-07,geo 26,329.64
2015-02-07,geo 27,257.01
2015-02-07,geo 28,206.73
2015-02-07,geo 29,189.96
2015-02-07,geo 3,2195.75
2015-02-07,geo 30,162.03
2015-02-07,geo 31,139.68
2015-02-07,geo 32,223.48
2015-02-07,geo 33,173.2
2015-02-07,geo 34,178.79
2015-02-07,geo 35,173.2
2015-02-07,geo 36,100.56
2015-02-07,geo 37,245.84
2015-02-07,geo 38,111.75
2015-02-07,geo 39,117.33
2015-02-07,geo 4,1514.12
2015-02-07,geo 40,72.64
2015-02-07,geo 41,94.98
2015-02-07,geo 42,83.81
2015-02-07,geo 43,167.61
2015-02-07,geo 44,134.09
2015-02-07,geo 45,117.33
2015-02-07,geo 46,122.92
2015-02-07,geo 47,78.22
2015-02-07,geo 48,117.33
2015-02-07,geo 49,150.86
2015-02-07,geo 5,1419.13
2015-02-07,geo 50,78.22
2015-02-07,geo 51,22.34
2015-02-07,geo 52,106.15
2015-02-07,geo 53,44.7
2015-02-07,geo 54,44.7
2015-02-07,geo 55,89.39
2015-02-07,geo 56,67.05
2015-02-07,geo 57,27.94
2015-02-07,geo 58,83.81
2015-02-07,geo 59,83.81
2015-02-07,geo 6,983.34
2015-02-07,geo 60,94.98
2015-02-07,geo 61,72.64
2015-02-07,geo 62,39.11
2015-02-07,geo 63,72.64
2015-02-07,geo 64,89.39
2015-02-07,geo 65,72.64
2015-02-07,geo 66,72.64
2015-02-07,geo 67,106.15
2015-02-07,geo 68,55.87
2015-02-07,geo 69,33.52
2015-02-07,geo 7,1050.39
2015-02-07,geo 70,61.45
2015-02-07,geo 71,44.7
2015-02-07,geo 72,72.64
2015-02-07,geo 73,61.45
2015-02-07,geo 74,61.45
2015-02-07,geo 75,11.17
2015-02-07,geo 76,61.45
2015-02-07,geo 77,22.34
2015-02-07,geo 78,33.52
2015-02-07,geo 79,61.45
2015-02-07,geo 8,1257.1
2015-02-07,geo 80,44.7
2015-02-07,geo 81,39.11
2015-02-07,geo 82,11.17
2015-02-07,geo 83,27.94
2015-02-07,geo 84,11.17
2015-02-07,geo 85,39.11
2015-02-07,geo 86,11.17
2015-02-07,geo 87,22.34
2015-02-07,geo 88,11.17
2015-02-07,geo 89,44.7
2015-02-07,geo 9,648.11
2015-02-07,geo 90,11.17
2015-02-07,geo 91,11.17
2015-02-07,geo 92,5.59
2015-02-07,geo 93,33.52
2015-02-07,geo 94,5.59
2015-02-07,geo 95,5.59
2015-02-07,geo 96,22.34
2015-02-07,geo 98,11.17
2015-02-08,geo 1,2856.06
2015-02-08,geo 10,678.95
2015-02-08,geo 11,718.23
2015-02-08,geo 12,667.72
2015-02-08,geo 13,639.66
2015-02-08,geo 14,577.94
2015-02-08,geo 15,555.5
2015-02-08,geo 16,577.94
2015-02-08,geo 17,448.89
2015-02-08,geo 18,516.23
2015-02-08,geo 19,370.33
2015-02-08,geo 2,2238.84
2015-02-08,geo 20,336.67
2015-02-08,geo 21,331.05
2015-02-08,geo 22,302.99
2015-02-08,geo 23,286.17
2015-02-08,geo 24,235.66
2015-02-08,geo 25,241.28
2015-02-08,geo 26,235.66
2015-02-08,geo 27,325.45
2015-02-08,geo 28,207.62
2015-02-08,geo 29,129.05
2015-02-08,geo 3,1930.23
2015-02-08,geo 30,218.84
2015-02-08,geo 31,185.16
2015-02-08,geo 32,179.56
2015-02-08,geo 33,207.62
2015-02-08,geo 34,173.94
2015-02-08,geo 35,145.89
2015-02-08,geo 36,168.33
2015-02-08,geo 37,185.16
2015-02-08,geo 38,117.83
2015-02-08,geo 39,78.55
2015-02-08,geo 4,1694.56
2015-02-08,geo 40,151.5
2015-02-08,geo 41,95.39
2015-02-08,geo 42,89.77
2015-02-08,geo 43,89.77
2015-02-08,geo 44,100.99
2015-02-08,geo 45,112.23
2015-02-08,geo 46,56.11
2015-02-08,geo 47,112.23
2015-02-08,geo 48,67.33
2015-02-08,geo 49,106.61
2015-02-08,geo 5,1341.05
2015-02-08,geo 50,84.17
2015-02-08,geo 51,61.72
2015-02-08,geo 52,50.5
2015-02-08,geo 53,106.61
2015-02-08,geo 54,56.11
2015-02-08,geo 55,89.77
2015-02-08,geo 56,56.11
2015-02-08,geo 57,67.33
2015-02-08,geo 58,84.17
2015-02-08,geo 59,50.5
2015-02-08,geo 6,931.45
2015-02-08,geo 60,78.55
2015-02-08,geo 61,44.89
2015-02-08,geo 62,33.66
2015-02-08,geo 63,61.72
2015-02-08,geo 64,61.72
2015-02-08,geo 65,50.5
2015-02-08,geo 66,44.89
2015-02-08,geo 67,50.5
2015-02-08,geo 68,44.89
2015-02-08,geo 69,61.72
2015-02-08,geo 7,796.78
2015-02-08,geo 70,33.66
2015-02-08,geo 71,72.95
2015-02-08,geo 72,33.66
2015-02-08,geo 73,39.28
2015-02-08,geo 74,39.28
2015-02-08,geo 75,56.11
2015-02-08,geo 76,33.66
2015-02-08,geo 77,28.06
2015-02-08,geo 78,33.66
2015-02-08,geo 79,50.5
2015-02-08,geo 8,1049.28
2015-02-08,geo 80,16.84
2015-02-08,geo 81,39.28
2015-02-08,geo 82,44.89
2015-02-08,geo 83,22.44
2015-02-08,geo 84,56.11
2015-02-08,geo 85,22.44
2015-02-08,geo 86,28.06
2015-02-08,geo 87,5.62
2015-02-08,geo 88,22.44
2015-02-08,geo 89,33.66
2015-02-08,geo 9,841.66
2015-02-08,geo 90,5.62
2015-02-08,geo 91,5.62
2015-02-08,geo 92,28.06
2015-02-08,geo 93,11.22
2015-02-08,geo 95,16.84
2015-02-08,geo 96,22.44
2015-02-08,geo 97,5.62
2015-02-08,geo 98,22.44
2015-02-08,geo 99,11.22
2015-02-09,geo 1,8035.66
2015-02-09,geo 10,1775.06
2015-02-09,geo 100,5.64
2015-02-09,geo 11,1589.09
2015-02-09,geo 12,1667.99
2015-02-09,geo 13,1346.79
2015-02-09,geo 14,1425.69
2015-02-09,geo 15,1453.85
2015-02-09,geo 16,1324.25
2015-02-09,geo 17,1296.07
2015-02-09,geo 18,1138.29
2015-02-09,geo 19,895.98
2015-02-09,geo 2,6722.68
2015-02-09,geo 20,856.54
2015-02-09,geo 21,704.39
2015-02-09,geo 22,636.77
